,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
4170,2015-02-15 11:49:00,22.6,28.7,274.5,628.0,0.004870401,0
4171,2015-02-15 11:50:00,22.6,28.7,257.5,626.0,0.004870401,0
4172,2015-02-15 11:51:00,22.6,28.65,239.25,627.25,0.00486185,0
4173,2015-02-15 11:51:00,22.6,28.7,222.6666667,629.3333333,0.004870401,0
4174,2015-02-15 11:53:00,22.6,28.66666667,234.0,630.0,0.0048647,0
4175,2015-02-15 11:54:00,22.6,28.7,214.25,630.0,0.004870401,0
4176,2015-02-15 11:55:00,22.6,28.7,217.0,626.3333333,0.004870401,0
4177,2015-02-15 11:55:00,22.6,28.7,181.5,624.4,0.004870401,0
4178,2015-02-15 11:57:00,22.6,28.7,170.0,630.5,0.004870401,0
4179,2015-02-15 11:57:00,22.6,28.7,199.0,632.3333333,0.004870401,0
4180,2015-02-15 11:58:00,22.575,28.745,229.5,630.75,0.00487064,0
4181,2015-02-15 12:00:00,22.6,28.7675,237.5,630.0,0.004881946,0
4182,2015-02-15 12:01:00,22.56666667,28.7,237.6666667,630.0,0.004860475,0
4183,2015-02-15 12:02:00,22.6,28.7,211.5,630.75,0.004870401,0
4184,2015-02-15 12:03:00,22.6,28.7225,183.5,626.0,0.004874249,0
4185,2015-02-15 12:04:00,22.575,28.7225,195.0,629.25,0.004866797,0
4186,2015-02-15 12:04:00,22.6,28.79,223.5,632.5,0.004885794,0
4187,2015-02-15 12:06:00,22.6,28.79,233.0,631.0,0.004885794,0
4188,2015-02-15 12:07:00,22.6,28.79,243.0,632.0,0.004885794,0
4189,2015-02-15 12:08:00,22.6,28.7675,263.5,628.0,0.004881946,0
4190,2015-02-15 12:08:00,22.6,28.79,285.0,630.0,0.004885794,0
4191,2015-02-15 12:10:00,22.6,28.7,311.5,630.75,0.004870401,0
4192,2015-02-15 12:10:00,22.6,28.7,309.3333333,632.0,0.004870401,0
4193,2015-02-15 12:11:00,22.675,28.7675,316.75,635.5,0.004904397,0
4194,2015-02-15 12:13:00,22.66666667,28.73,337.0,634.6666667,0.004895458,0
4195,2015-02-15 12:14:00,22.7,28.7,326.5,635.25,0.004900285,0
4196,2015-02-15 12:15:00,22.7225,28.7,325.0,636.5,0.004907031,0
4197,2015-02-15 12:16:00,22.7225,28.675,271.0,638.0,0.004902723,0
4198,2015-02-15 12:16:00,22.7675,28.6,242.5,627.0,0.004903268,0
4199,2015-02-15 12:17:00,22.79,28.7,264.5,632.6666667,0.004927319,0
4200,2015-02-15 12:19:00,22.76,28.7,300.3333333,637.0,0.004918293,0
4201,2015-02-15 12:20:00,22.7675,28.65,274.0,639.0,0.004911908,0
4202,2015-02-15 12:21:00,22.76,28.63333333,294.6666667,637.0,0.004906778,0
4203,2015-02-15 12:22:00,22.79,28.6,319.0,632.5,0.004910015,0
4204,2015-02-15 12:23:00,22.79,28.6,284.0,628.0,0.004910015,0
4205,2015-02-15 12:23:00,22.82333333,28.63333333,286.0,628.0,0.004925805,0
4206,2015-02-15 12:24:00,22.84,28.65,289.25,633.5,0.004933715,0
4207,2015-02-15 12:26:00,22.82333333,28.6,310.0,635.3333333,0.004920025,0
4208,2015-02-15 12:27:00,22.89,28.6,310.0,632.5,0.0049401,0
4209,2015-02-15 12:28:00,22.89,28.6,302.5,632.0,0.0049401,0
4210,2015-02-15 12:29:00,22.89,28.6,313.3333333,630.3333333,0.0049401,0
4211,2015-02-15 12:29:00,22.89,28.575,335.0,631.0,0.004935747,0
4212,2015-02-15 12:30:00,22.945,28.575,324.5,634.75,0.004952348,0
4213,2015-02-15 12:32:00,23.0,28.5,322.0,637.0,0.004955853,0
4214,2015-02-15 12:33:00,23.0,28.5,274.25,633.75,0.004955853,0
4215,2015-02-15 12:34:00,23.0,28.5,283.6666667,632.0,0.004955853,0
4216,2015-02-15 12:35:00,23.0,28.5,304.5,632.5,0.004955853,0
4217,2015-02-15 12:36:00,23.0,28.5,266.0,632.6666667,0.004955853,0
4218,2015-02-15 12:36:00,23.02,28.52,269.25,631.0,0.004965413,0
4219,2015-02-15 12:38:00,23.0,28.5,316.25,632.25,0.004955853,0
4220,2015-02-15 12:39:00,23.0,28.5,327.25,634.75,0.004955853,0
4221,2015-02-15 12:40:00,23.1,28.55,357.75,630.0,0.00499499,0
4222,2015-02-15 12:40:00,23.03333333,28.56666667,341.3333333,633.0,0.00497765,0
4223,2015-02-15 12:42:00,23.1,28.5,333.25,629.0,0.004986172,0
4224,2015-02-15 12:42:00,23.1,28.5,329.0,627.0,0.004986172,0
4225,2015-02-15 12:43:00,23.13333333,28.5,336.3333333,630.6666667,0.004996314,0
4226,2015-02-15 12:45:00,23.175,28.5,316.5,629.75,0.005009018,0
4227,2015-02-15 12:46:00,23.2,28.5,345.0,627.0,0.005016654,0
4228,2015-02-15 12:47:00,23.2,28.39,273.0,630.5,0.004997136,0
4229,2015-02-15 12:48:00,23.2,28.39,366.5,629.75,0.004997136,0
4230,2015-02-15 12:49:00,23.2,28.39,303.0,631.6666667,0.004997136,0
4231,2015-02-15 12:49:00,23.245,28.445,243.5,633.5,0.005020639,0
4232,2015-02-15 12:51:00,23.29,28.5,150.0,633.5,0.005044229,0
4233,2015-02-15 12:52:00,23.2,28.4725,156.25,633.0,0.005011775,0
4234,2015-02-15 12:53:00,23.16666667,28.5,140.0,627.6666667,0.005006475,0
4235,2015-02-15 12:53:00,23.125,28.525,132.75,633.0,0.004998193,0
4236,2015-02-15 12:55:00,23.1,28.6,137.25,633.25,0.005003808,0
4237,2015-02-15 12:55:00,23.1,28.65,144.0,635.0,0.005012626,0
4238,2015-02-15 12:56:00,23.06666667,28.66666667,180.3333333,632.6666667,0.005005381,0
4239,2015-02-15 12:58:00,23.0,28.65,173.5,630.25,0.004982145,0
4240,2015-02-15 12:59:00,23.0,28.7,171.5,630.25,0.00499091,0
4241,2015-02-15 13:00:00,23.0,28.7225,196.5,635.5,0.004994854,0
4242,2015-02-15 13:01:00,22.9725,28.79,173.6666667,635.6666667,0.004998292,0
4243,2015-02-15 13:01:00,22.9725,28.79,134.8,632.75,0.004998292,0
4244,2015-02-15 13:02:00,22.89,28.79,103.5,637.0,0.004973181,0
4245,2015-02-15 13:04:00,22.89,28.865,97.0,640.0,0.00498624,0
4246,2015-02-15 13:05:00,22.89,29.0,97.0,640.5,0.005009748,0
4247,2015-02-15 13:06:00,22.89,29.0,106.0,641.75,0.005009748,0
4248,2015-02-15 13:07:00,22.85666667,29.03333333,94.0,642.0,0.005005352,0
4249,2015-02-15 13:08:00,22.79,29.0,94.0,644.25,0.004979236,0
4250,2015-02-15 13:08:00,22.79,29.05,94.0,641.0,0.00498789,0
4251,2015-02-15 13:09:00,22.79,29.1,92.25,645.0,0.004996544,0
4252,2015-02-15 13:11:00,22.76,29.16666667,93.0,639.3333333,0.004998908,0
4253,2015-02-15 13:12:00,22.73,29.2,87.0,636.0,0.004995496,0
4254,2015-02-15 13:13:00,22.7,29.2,78.5,636.0,0.00498634,0
4255,2015-02-15 13:14:00,22.675,29.2675,78.5,643.75,0.004990323,0
4256,2015-02-15 13:14:00,22.7,29.29,70.0,636.0,0.005001832,0
4257,2015-02-15 13:15:00,22.625,29.2675,87.0,649.0,0.004975081,0
4258,2015-02-15 13:17:00,22.6,29.29,105.0,645.0,0.004971324,0
4259,2015-02-15 13:18:00,22.6,29.365,92.25,641.75,0.004984156,0
4260,2015-02-15 13:19:00,22.6,29.39,102.0,647.0,0.004988433,0
4261,2015-02-15 13:20:00,22.6,29.39,95.6,646.0,0.004988433,0
4262,2015-02-15 13:21:00,22.575,29.4175,97.75,644.0,0.004985504,0
4263,2015-02-15 13:21:00,22.525,29.5,95.33333333,649.6666667,0.004984315,0
4264,2015-02-15 13:23:00,22.5,29.525,87.6,652.5,0.004980941,0
4265,2015-02-15 13:24:00,22.5,29.6,94.0,642.0,0.004993695,0
4266,2015-02-15 13:25:00,22.5,29.625,95.5,654.5,0.004997947,0
4267,2015-02-15 13:25:00,22.5,29.6,94.0,643.0,0.004993695,0
4268,2015-02-15 13:27:00,22.4725,29.675,100.0,653.75,0.004998023,0
4269,2015-02-15 13:27:00,22.445,29.65,107.0,653.5,0.004985371,0
4270,2015-02-15 13:28:00,22.4175,29.65,118.0,656.5,0.004976977,0
4271,2015-02-15 13:30:00,22.42666667,29.73,131.0,652.0,0.004993318,0
4272,2015-02-15 13:31:00,22.39,29.7,131.5,658.75,0.00497704,0
4273,2015-02-15 13:32:00,22.39,29.7,107.5,656.75,0.00497704,0
4274,2015-02-15 13:33:00,22.39,29.7,92.0,655.0,0.00497704,0
4275,2015-02-15 13:34:00,22.39,29.7,95.5,652.5,0.00497704,0
4276,2015-02-15 13:34:00,22.39,29.79,106.5,655.5,0.004992243,0
4277,2015-02-15 13:36:00,22.39,29.79,90.5,656.0,0.004992243,0
4278,2015-02-15 13:37:00,22.39,29.79,92.25,659.5,0.004992243,0
4279,2015-02-15 13:38:00,22.34,29.89,78.5,656.75,0.004993803,0
4280,2015-02-15 13:38:00,22.39,29.79,91.33333333,656.6666667,0.004992243,0
4281,2015-02-15 13:40:00,22.29,29.89,84.5,658.0,0.004978511,0
4282,2015-02-15 13:40:00,22.31,29.956,81.0,659.5,0.004995718,0
4283,2015-02-15 13:41:00,22.29,30.0,81.0,659.75,0.00499698,0
4284,2015-02-15 13:43:00,22.29,30.0,81.0,659.5,0.00499698,0
4285,2015-02-15 13:44:00,22.29,30.0,75.5,661.5,0.00499698,0
4286,2015-02-15 13:45:00,22.29,30.1,87.5,662.0,0.005013771,0
4287,2015-02-15 13:46:00,22.29,30.1,77.25,654.0,0.005013771,0
4288,2015-02-15 13:46:00,22.29,30.1,109.5,660.0,0.005013771,0
4289,2015-02-15 13:47:00,22.26,30.06666667,75.66666667,655.0,0.004998963,0
4290,2015-02-15 13:49:00,22.2,30.0,79.5,658.5,0.004969456,0
4291,2015-02-15 13:50:00,22.2,30.0,63.0,658.6666667,0.004969456,0
4292,2015-02-15 13:51:00,22.2,30.0,66.75,656.75,0.004969456,0
4293,2015-02-15 13:52:00,22.2,30.0,69.75,661.0,0.004969456,0
4294,2015-02-15 13:53:00,22.2,30.0,57.0,663.0,0.004969456,0
4295,2015-02-15 13:53:00,22.2,30.0,57.0,661.75,0.004969456,0
4296,2015-02-15 13:54:00,22.2,30.0,57.0,656.0,0.004969456,0
4297,2015-02-15 13:56:00,22.2,30.075,57.0,655.5,0.004981979,0
4298,2015-02-15 13:57:00,22.15,30.1,57.0,653.0,0.004970869,0
4299,2015-02-15 13:58:00,22.15,30.125,74.0,654.25,0.00497503,0
4300,2015-02-15 13:59:00,22.1,30.2,74.0,660.0,0.004972221,0
4301,2015-02-15 13:59:00,22.1,30.2,74.0,661.6666667,0.004972221,0
4302,2015-02-15 14:00:00,22.1,30.29,72.66666667,662.6666667,0.004987158,0
4303,2015-02-15 14:02:00,22.1,30.29,67.5,661.5,0.004987158,0
4304,2015-02-15 14:03:00,22.1,30.29,81.0,659.3333333,0.004987158,0
4305,2015-02-15 14:04:00,22.1,30.29,85.75,658.0,0.004987158,0
4306,2015-02-15 14:05:00,22.1,30.29,87.0,660.6666667,0.004987158,0
4307,2015-02-15 14:06:00,22.1,30.34,91.75,660.75,0.004995456,0
4308,2015-02-15 14:06:00,22.1,30.34,77.25,662.5,0.004995456,0
4309,2015-02-15 14:08:00,22.05,30.34,99.0,662.0,0.004980131,0
4310,2015-02-15 14:09:00,22.075,30.365,81.0,665.5,0.004991931,0
4311,2015-02-15 14:10:00,22.05,30.34,77.25,662.0,0.004980131,0
4312,2015-02-15 14:10:00,22.03333333,30.32333333,83.33333333,663.6666667,0.004972277,0
4313,2015-02-15 14:12:00,22.05,30.365,87.0,661.5,0.004984267,0
4314,2015-02-15 14:12:00,22.0,30.29,87.0,659.6666667,0.0049566,0
4315,2015-02-15 14:13:00,22.0,30.34,96.0,658.25,0.004964847,0
4316,2015-02-15 14:15:00,22.0,30.34,87.0,666.0,0.004964847,0
4317,2015-02-15 14:16:00,22.03333333,30.39,87.0,667.0,0.004983296,0
4318,2015-02-15 14:17:00,22.0,30.39,87.0,668.75,0.004973094,0
4319,2015-02-15 14:18:00,22.0,30.39,87.0,667.0,0.004973094,0
4320,2015-02-15 14:19:00,22.0,30.39,89.33333333,670.3333333,0.004973094,0
4321,2015-02-15 14:19:00,22.0,30.39,101.25,664.75,0.004973094,0
4322,2015-02-15 14:21:00,22.0,30.39,110.0,663.6666667,0.004973094,0
4323,2015-02-15 14:22:00,22.0,30.4175,97.75,665.0,0.004977631,0
4324,2015-02-15 14:23:00,22.0,30.4725,94.0,668.0,0.004986703,0
4325,2015-02-15 14:23:00,22.0,30.5,91.4,666.25,0.00499124,0
4326,2015-02-15 14:25:00,22.0,30.46333333,121.3333333,675.0,0.004985191,0
4327,2015-02-15 14:25:00,22.0,30.4725,131.25,678.0,0.004986703,0
4328,2015-02-15 14:26:00,22.0,30.39,129.5,683.0,0.004973094,0
4329,2015-02-15 14:28:00,22.025,30.445,103.0,680.5,0.00498983,0
4330,2015-02-15 14:29:00,22.0,30.42666667,89.33333333,686.6666667,0.004979143,0
4331,2015-02-15 14:30:00,22.0,30.5,79.75,692.0,0.00499124,0
4332,2015-02-15 14:31:00,22.0,30.5,81.0,690.6666667,0.00499124,0
4333,2015-02-15 14:31:00,22.0,30.5,75.25,682.25,0.00499124,0
4334,2015-02-15 14:32:00,22.0,30.5,74.0,683.5,0.00499124,0
4335,2015-02-15 14:34:00,22.0,30.5,80.0,688.0,0.00499124,0
4336,2015-02-15 14:35:00,22.0,30.5,65.5,682.5,0.00499124,0
4337,2015-02-15 14:36:00,21.9725,30.5,75.5,676.75,0.004982806,0
4338,2015-02-15 14:37:00,21.96333333,30.5,59.66666667,670.3333333,0.004979998,0
4339,2015-02-15 14:38:00,21.9175,30.6,62.0,677.25,0.00498239,0
4340,2015-02-15 14:38:00,21.89,30.6,62.0,674.0,0.004973966,0
4341,2015-02-15 14:39:00,21.89,30.6,59.0,678.75,0.004973966,0
4342,2015-02-15 14:41:00,21.89,30.6,65.66666667,678.0,0.004973966,0
4343,2015-02-15 14:42:00,21.89,30.7,62.0,674.0,0.004990351,0
4344,2015-02-15 14:43:00,21.89,30.66666667,64.0,680.6666667,0.004984889,0
4345,2015-02-15 14:44:00,21.89,30.7,44.0,685.5,0.004990351,0
4346,2015-02-15 14:44:00,21.89,30.7,45.5,681.25,0.004990351,0
4347,2015-02-15 14:45:00,21.89,30.7,42.25,685.25,0.004990351,0
4348,2015-02-15 14:47:00,21.89,30.7,51.33333333,682.6666667,0.004990351,0
4349,2015-02-15 14:48:00,21.89,30.7,45.33333333,685.0,0.004990351,0
4350,2015-02-15 14:49:00,21.79,30.7,55.0,686.5,0.004959725,0
4351,2015-02-15 14:50:00,21.79,30.7,57.33333333,679.3333333,0.004959725,0
4352,2015-02-15 14:51:00,21.79,30.7675,56.0,678.25,0.004970717,0
4353,2015-02-15 14:51:00,21.79,30.745,40.5,677.0,0.004967053,0
4354,2015-02-15 14:53:00,21.79,30.79,62.0,663.5,0.004974381,0
4355,2015-02-15 14:54:00,21.76,30.79,60.33333333,664.0,0.004965198,0
4356,2015-02-15 14:55:00,21.79,30.865,82.0,660.25,0.004986595,0
4357,2015-02-15 14:55:00,21.73,30.89,80.33333333,660.0,0.004972255,0
4358,2015-02-15 14:57:00,21.79,30.89,85.75,651.5,0.004990666,0
4359,2015-02-15 14:57:00,21.7675,30.89,64.25,649.75,0.004983755,0
4360,2015-02-15 14:58:00,21.745,30.89,87.0,653.0,0.004976852,0
4361,2015-02-15 15:00:00,21.745,30.89,74.0,648.0,0.004976852,0
4362,2015-02-15 15:01:00,21.79,30.89,73.0,649.3333333,0.004990666,0
4363,2015-02-15 15:02:00,21.73,30.89,62.0,652.6666667,0.004972255,0
4364,2015-02-15 15:03:00,21.7,30.89,74.0,652.75,0.004963072,0
4365,2015-02-15 15:04:00,21.7,30.89,57.0,659.25,0.004963072,0
4366,2015-02-15 15:04:00,21.79,30.89,59.5,661.0,0.004990666,0
4367,2015-02-15 15:06:00,21.7,30.89,73.0,656.8,0.004963072,0
4368,2015-02-15 15:07:00,21.7,30.92666667,80.0,657.0,0.00496901,0
4369,2015-02-15 15:08:00,21.7,30.945,77.5,660.25,0.004971979,0
4370,2015-02-15 15:08:00,21.73,30.92666667,60.66666667,655.6666667,0.004978204,0
4371,2015-02-15 15:10:00,21.7,30.945,71.25,658.0,0.004971979,0
4372,2015-02-15 15:10:00,21.7,30.96333333,82.33333333,654.0,0.004974949,0
4373,2015-02-15 15:11:00,21.7,30.9725,77.5,654.0,0.004976433,0
4374,2015-02-15 15:13:00,21.7,31.0,63.0,655.6666667,0.004980887,0
4375,2015-02-15 15:14:00,21.7,30.89,63.0,654.0,0.004963072,0
4376,2015-02-15 15:15:00,21.7,31.0,77.5,651.25,0.004980887,0
4377,2015-02-15 15:16:00,21.7,31.0,70.0,659.0,0.004980887,0
4378,2015-02-15 15:16:00,21.7,31.0,68.5,655.0,0.004980887,0
4379,2015-02-15 15:17:00,21.7,31.0,74.0,659.0,0.004980887,0
4380,2015-02-15 15:19:00,21.7,31.0,64.25,656.75,0.004980887,0
4381,2015-02-15 15:20:00,21.7,31.0,57.0,657.0,0.004980887,0
4382,2015-02-15 15:21:00,21.7,31.0,71.5,656.0,0.004980887,0
4383,2015-02-15 15:22:00,21.675,31.0,69.75,652.0,0.004973218,0
4384,2015-02-15 15:23:00,21.7,31.0,68.0,653.0,0.004980887,0
4385,2015-02-15 15:23:00,21.7,31.025,50.0,658.5,0.004984936,0
4386,2015-02-15 15:24:00,21.7,31.025,50.0,657.0,0.004984936,0
4387,2015-02-15 15:26:00,21.7,31.1,50.0,656.0,0.004997084,0
4388,2015-02-15 15:27:00,21.7,31.075,50.0,660.25,0.004993034,0
4389,2015-02-15 15:28:00,21.675,31.075,57.25,662.75,0.004985347,0
4390,2015-02-15 15:29:00,21.7,31.1,50.0,659.25,0.004997084,0
4391,2015-02-15 15:29:00,21.7,31.125,50.0,661.5,0.005001133,0
4392,2015-02-15 15:30:00,21.675,31.15,50.0,659.75,0.004997476,0
4393,2015-02-15 15:32:00,21.7,31.2,50.0,656.0,0.005013281,0
4394,2015-02-15 15:33:00,21.7,31.2,50.0,659.0,0.005013281,0
4395,2015-02-15 15:34:00,21.7,31.2,50.0,663.25,0.005013281,0
4396,2015-02-15 15:35:00,21.7,31.2,50.0,658.75,0.005013281,0
4397,2015-02-15 15:36:00,21.65,31.15,50.0,654.0,0.00498978,0
4398,2015-02-15 15:36:00,21.66666667,31.16666667,50.0,660.0,0.004997603,0
4399,2015-02-15 15:38:00,21.625,31.125,48.5,654.75,0.004978064,0
4400,2015-02-15 15:39:00,21.625,31.15,47.0,649.5,0.004982094,0
4401,2015-02-15 15:40:00,21.6,31.2,42.25,660.0,0.004982468,0
4402,2015-02-15 15:40:00,21.6,31.2,62.0,656.3333333,0.004982468,0
4403,2015-02-15 15:42:00,21.6,31.2,40.5,663.0,0.004982468,0
4404,2015-02-15 15:42:00,21.65,31.2,55.0,662.5,0.004997853,0
4405,2015-02-15 15:43:00,21.6,31.2,45.33333333,666.0,0.004982468,0
4406,2015-02-15 15:45:00,21.6,31.245,40.5,663.0,0.004989711,0
4407,2015-02-15 15:46:00,21.6,31.29,46.0,660.0,0.004996955,0
4408,2015-02-15 15:47:00,21.56666667,31.29,23.0,661.3333333,0.004986692,0
4409,2015-02-15 15:48:00,21.55,31.29,43.75,670.0,0.004981567,0
4410,2015-02-15 15:49:00,21.525,31.34,40.75,659.5,0.0049819,0
4411,2015-02-15 15:49:00,21.525,31.29,19.0,669.75,0.004973888,0
4412,2015-02-15 15:51:00,21.5,31.39,39.5,660.5,0.004982218,0
4413,2015-02-15 15:52:00,21.5,31.39,25.0,662.3333333,0.004982218,0
4414,2015-02-15 15:53:00,21.5,31.39,28.75,663.5,0.004982218,0
4415,2015-02-15 15:53:00,21.5,31.5,31.0,663.0,0.004999818,0
4416,2015-02-15 15:55:00,21.5,31.5,48.0,662.0,0.004999818,0
4417,2015-02-15 15:55:00,21.5,31.5,48.0,658.0,0.004999818,0
4418,2015-02-15 15:56:00,21.5,31.5,40.75,661.5,0.004999818,0
4419,2015-02-15 15:58:00,21.445,31.445,48.0,658.5,0.0049741,0
4420,2015-02-15 15:59:00,21.4175,31.4725,33.5,657.5,0.004970037,0
4421,2015-02-15 16:00:00,21.4175,31.525,48.0,663.0,0.004978394,0
4422,2015-02-15 16:01:00,21.39,31.525,40.75,657.75,0.004969945,0
4423,2015-02-15 16:01:00,21.445,31.55,48.0,661.0,0.004990843,0
4424,2015-02-15 16:02:00,21.39,31.55,33.5,661.5,0.004973918,0
4425,2015-02-15 16:04:00,21.39,31.6,48.0,667.0,0.004981864,0
4426,2015-02-15 16:05:00,21.39,31.6,31.0,669.0,0.004981864,0
4427,2015-02-15 16:06:00,21.365,31.6,31.0,662.5,0.004974175,0
4428,2015-02-15 16:07:00,21.365,31.6,22.0,657.25,0.004974175,0
4429,2015-02-15 16:08:00,21.315,31.6,22.0,662.3333333,0.004958829,0
4430,2015-02-15 16:08:00,21.29,31.66666667,28.75,663.75,0.004961701,0
4431,2015-02-15 16:09:00,21.29,31.7,31.0,664.25,0.004966966,0
4432,2015-02-15 16:11:00,21.34,31.65,31.0,661.5,0.004974418,0
4433,2015-02-15 16:12:00,21.29,31.745,31.0,664.5,0.004974073,0
4434,2015-02-15 16:13:00,21.29,31.7,31.0,666.3333333,0.004966966,0
4435,2015-02-15 16:14:00,21.29,31.7675,31.0,659.0,0.004977627,0
4436,2015-02-15 16:14:00,21.29,31.7,31.0,665.6666667,0.004966966,0
4437,2015-02-15 16:15:00,21.29,31.7675,31.0,662.75,0.004977627,0
4438,2015-02-15 16:17:00,21.29,31.79,31.0,661.6666667,0.00498118,0
4439,2015-02-15 16:18:00,21.29,31.79,31.0,663.5,0.00498118,0
4440,2015-02-15 16:19:00,21.2675,31.7675,31.0,663.75,0.004970707,0
4441,2015-02-15 16:20:00,21.245,31.79,31.0,664.0,0.00496734,0
4442,2015-02-15 16:21:00,21.245,31.815,19.75,669.25,0.004971277,0
4443,2015-02-15 16:21:00,21.2,31.79,26.5,668.5,0.004953533,0
4444,2015-02-15 16:23:00,21.2,31.79,40.0,670.3333333,0.004953533,0
4445,2015-02-15 16:24:00,21.2,31.79,40.0,672.0,0.004953533,0
4446,2015-02-15 16:25:00,21.2,31.79,34.66666667,665.0,0.004953533,0
4447,2015-02-15 16:25:00,21.175,31.79,26.5,662.0,0.004945877,0
4448,2015-02-15 16:27:00,21.175,31.865,32.0,673.25,0.004957639,0
4449,2015-02-15 16:27:00,21.13333333,31.89,24.0,670.0,0.004948782,0
4450,2015-02-15 16:28:00,21.125,31.89,24.0,670.75,0.00494623,0
4451,2015-02-15 16:30:00,21.1,31.89,32.0,669.0,0.004938582,0
4452,2015-02-15 16:31:00,21.15,31.89,26.5,667.0,0.00495389,0
4453,2015-02-15 16:32:00,21.125,31.89,13.0,665.5,0.00494623,0
4454,2015-02-15 16:33:00,21.1,31.89,26.5,668.75,0.004938582,0
4455,2015-02-15 16:34:00,21.1,31.89,31.0,670.0,0.004938582,0
4456,2015-02-15 16:34:00,21.1,31.89,26.5,671.25,0.004938582,0
4457,2015-02-15 16:36:00,21.1,31.89,36.0,662.25,0.004938582,0
4458,2015-02-15 16:37:00,21.1,31.89,40.0,667.0,0.004938582,0
4459,2015-02-15 16:38:00,21.1,31.89,26.5,662.5,0.004938582,0
4460,2015-02-15 16:38:00,21.06666667,31.92666667,31.0,668.6666667,0.004934111,0
4461,2015-02-15 16:40:00,21.1,32.0,26.5,674.25,0.004955752,0
4462,2015-02-15 16:40:00,21.0,31.89,31.0,673.6666667,0.004908091,0
4463,2015-02-15 16:41:00,21.05,31.945,26.5,668.5,0.004931874,0
4464,2015-02-15 16:43:00,21.03333333,31.92666667,31.0,667.3333333,0.004923936,0
4465,2015-02-15 16:44:00,21.0,31.89,26.5,675.75,0.004908091,0
4466,2015-02-15 16:45:00,21.0,31.89,31.0,674.0,0.004908091,0
4467,2015-02-15 16:46:00,21.0,31.89,40.0,664.3333333,0.004908091,0
4468,2015-02-15 16:46:00,21.0,31.9175,26.5,670.0,0.004912357,0
4469,2015-02-15 16:47:00,21.0,32.0,33.25,667.5,0.004925155,0
4470,2015-02-15 16:49:00,21.0,32.0,26.5,673.5,0.004925155,0
4471,2015-02-15 16:50:00,21.0,32.0,26.0,681.25,0.004925155,0
4472,2015-02-15 16:51:00,21.0,32.0,24.0,677.0,0.004925155,0
4473,2015-02-15 16:52:00,21.0,32.0225,24.0,672.0,0.004928645,0
4474,2015-02-15 16:53:00,20.92666667,32.06,24.0,678.0,0.004912088,0
4475,2015-02-15 16:53:00,20.96333333,32.06,24.0,692.0,0.004923264,0
4476,2015-02-15 16:54:00,20.945,32.09,24.0,690.0,0.004922312,0
4477,2015-02-15 16:56:00,20.92666667,32.09,24.0,685.0,0.004916721,0
4478,2015-02-15 16:57:00,20.89,32.09,24.0,683.0,0.004905557,0
4479,2015-02-15 16:58:00,20.89,32.09,24.0,684.0,0.004905557,0
4480,2015-02-15 16:59:00,20.89,32.12666667,24.0,687.6666667,0.004911206,0
4481,2015-02-15 16:59:00,20.89,32.09,24.0,684.5,0.004905557,0
4482,2015-02-15 17:00:00,20.89,32.09,24.0,685.5,0.004905557,0
4483,2015-02-15 17:02:00,20.89,32.16333333,24.0,685.0,0.004916856,0
4484,2015-02-15 17:03:00,20.89,32.1725,24.0,691.0,0.004918268,0
4485,2015-02-15 17:04:00,20.84,32.145,6.0,690.75,0.004898817,0
4486,2015-02-15 17:05:00,20.82333333,32.12666667,18.0,689.3333333,0.004890942,0
4487,2015-02-15 17:06:00,20.85666667,32.16333333,24.0,693.3333333,0.004906703,0
4488,2015-02-15 17:06:00,20.84,32.145,24.0,692.0,0.004898817,0
4489,2015-02-15 17:08:00,20.815,32.095,24.0,689.25,0.004883558,0
4490,2015-02-15 17:09:00,20.79,32.045,24.0,686.0,0.004868333,0
4491,2015-02-15 17:10:00,20.79,32.045,24.0,685.5,0.004868333,0
4492,2015-02-15 17:10:00,20.79,32.0225,24.0,684.5,0.004864888,0
4493,2015-02-15 17:12:00,20.79,32.09,6.0,685.75,0.004875223,0
4494,2015-02-15 17:12:00,20.79,32.09,10.5,681.5,0.004875223,0
4495,2015-02-15 17:13:00,20.79,32.09,6.0,682.3333333,0.004875223,0
4496,2015-02-15 17:15:00,20.79,32.1175,6.0,678.5,0.004879434,0
4497,2015-02-15 17:16:00,20.79,32.145,6.0,683.3333333,0.004883644,0
4498,2015-02-15 17:17:00,20.79,32.2,13.33333333,687.0,0.004892066,0
4499,2015-02-15 17:18:00,20.745,32.2,17.0,682.0,0.004878423,0
4500,2015-02-15 17:19:00,20.73,32.2,20.66666667,680.3333333,0.004873882,0
4501,2015-02-15 17:19:00,20.7225,32.2225,17.0,679.75,0.004875044,0
4502,2015-02-15 17:21:00,20.7,32.2,20.66666667,678.6666667,0.004864813,0
4503,2015-02-15 17:22:00,20.7,32.26,11.33333333,674.0,0.004873949,0
4504,2015-02-15 17:23:00,20.7,32.2225,14.0,678.5,0.004868239,0
4505,2015-02-15 17:23:00,20.7225,32.2675,14.0,675.75,0.004881906,0
4506,2015-02-15 17:25:00,20.7,32.29,14.0,679.5,0.004878517,0
4507,2015-02-15 17:25:00,20.7,32.29,14.0,682.6666667,0.004878517,0
4508,2015-02-15 17:26:00,20.7,32.29,14.0,686.25,0.004878517,0
4509,2015-02-15 17:28:00,20.65,32.29,14.0,685.0,0.004863391,0
4510,2015-02-15 17:29:00,20.7,32.3175,14.0,669.25,0.004882704,0
